EmployeeID,Age,Attrition,BusinessTravel,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MeanTimeAtWorkByYear
3491,29,0,2,8,3,0,4,52960,4.0,14,0,11.0,3,7,1,7,3.0,4.0,3.0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.334150688055556
3492,28,0,2,1,3,0,4,67810,0.0,15,1,10.0,2,9,1,7,4.0,2.0,2.0,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.904346549166666
3493,46,0,2,6,4,1,3,21740,3.0,11,1,23.0,3,12,4,9,1.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.390338164166666
3494,38,0,2,7,4,1,1,66530,7.0,20,1,10.0,2,1,0,0,4.0,2.0,3.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.405821462222223
3495,43,0,1,5,3,0,2,96990,8.0,19,1,18.0,3,8,0,1,3.0,1.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.083995633055556
3496,39,1,1,1,3,1,2,67550,7.0,14,1,21.0,2,18,11,5,1.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.1794737458333335
3497,40,0,2,1,1,1,1,22130,1.0,17,0,21.0,4,20,4,9,3.0,3.0,4.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.024019323611111
3498,21,0,2,1,4,0,1,26100,1.0,11,1,2.0,3,2,2,2,4.0,2.0,4.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.468798920277779
3499,39,0,0,6,3,1,1,28510,9.0,15,0,9.0,2,5,0,3,3.0,2.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.192125181944445
3500,36,0,0,1,3,1,3,34520,2.0,13,3,18.0,4,11,0,9,1.0,4.0,3.0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.197060478055556
3501,31,0,1,7,3,1,1,52580,0.0,14,3,3.0,5,2,2,2,3.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.595106744166667
3502,28,0,2,2,4,1,1,93550,0.0,11,0,6.0,4,5,0,4,1.0,2.0,1.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.493436474444445
3503,35,0,1,9,2,0,1,104960,1.0,13,1,5.0,2,5,0,2,4.0,4.0,3.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6.617957660277778
3504,49,0,2,2,2,0,1,63800,6.0,23,1,22.0,1,9,2,3,4.0,2.0,3.0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.224192343333333
3505,34,0,1,9,1,1,2,26570,2.0,13,1,5.0,3,3,0,2,4.0,3.0,2.0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.982483451388889
3506,29,0,1,1,4,1,3,27160,0.0,18,0,8.0,2,7,1,1,4.0,2.0,2.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.091747734722222
3507,42,0,2,21,2,0,1,22010,4.0,12,1,16.0,3,1,0,0,2.0,4.0,3.0,4,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.204237640555556
3508,29,0,2,4,2,0,2,65400,1.0,22,0,10.0,2,10,1,2,2.0,4.0,2.0,1,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.900306238611112
3509,38,0,2,1,3,0,1,38160,1.0,13,2,7.0,2,7,5,0,3.0,3.0,4.0,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.495622032222222
3510,28,0,1,6,4,1,1,52530,1.0,15,0,3.0,2,3,0,2,3.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.676222686944444
3511,18,1,0,2,4,1,3,109650,1.0,18,0,0.0,5,0,0,0,3.0,3.0,3.0,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.010858690555556
3512,33,1,2,3,2,1,1,49360,0.0,14,0,6.0,2,5,0,3,1.0,1.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.984980405555556
3513,41,0,2,4,2,1,2,25430,3.0,12,0,6.0,3,1,0,0,2.0,4.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.098481087222222
3514,31,1,1,10,3,0,1,53040,1.0,17,0,2.0,3,2,2,2,3.0,3.0,2.0,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7.127894420277778
3515,37,0,2,23,3,1,3,166590,7.0,16,1,9.0,2,6,1,3,3.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.974104803333333
3516,27,0,2,6,2,0,1,42600,1.0,11,2,4.0,2,4,2,2,4.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.363422826388889
3517,34,0,2,1,1,0,2,24760,1.0,19,0,6.0,2,6,1,3,2.0,3.0,2.0,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.086201716666666
3518,35,0,2,6,3,0,3,31020,1.0,13,1,6.0,3,5,1,4,3.0,3.0,1.0,2,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.795753112777778
3519,29,1,2,6,3,1,1,22440,1.0,12,3,11.0,5,11,3,10,4.0,1.0,1.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.771594304166667
3520,40,0,1,2,4,1,4,75960,9.0,11,0,20.0,0,18,2,13,2.0,3.0,2.0,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.7179869975
3521,42,1,1,2,4,1,1,22850,0.0,16,0,22.0,3,21,13,14,3.0,1.0,2.0,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.053107714444446
3522,42,0,2,1,2,1,4,30340,7.0,21,1,9.0,3,6,1,5,2.0,1.0,4.0,2,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.705268073611111
3523,35,0,2,5,3,1,1,57150,6.0,24,2,10.0,0,8,1,7,4.0,3.0,3.0,3,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.119267009166666
3524,24,0,2,7,4,0,1,25760,8.0,17,3,6.0,3,4,1,2,4.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.937359923888889
3525,28,1,2,15,4,1,2,41970,1.0,13,0,1.0,3,1,0,0,3.0,4.0,2.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10.338630385277778
3526,26,0,2,1,4,1,2,143360,1.0,21,1,8.0,3,8,0,7,1.0,4.0,3.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.471162374722223
3527,30,0,2,7,2,0,1,34480,1.0,11,0,10.0,3,10,1,4,3.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.689747044722222
3528,40,0,1,26,4,1,2,194060,3.0,20,3,16.0,2,1,0,0,3.0,4.0,1.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.463982610555556
3529,35,0,2,18,5,0,2,65380,2.0,16,1,15.0,3,7,6,4,3.0,2.0,4.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.911564577222222
3530,34,0,1,6,2,1,1,43060,0.0,11,0,14.0,2,13,4,9,4.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.5228758169444445
3531,35,0,1,3,3,0,2,22580,1.0,11,1,2.0,2,2,2,2,4.0,4.0,4.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.963982638888889
3532,43,1,2,5,3,0,3,45220,8.0,15,1,7.0,3,4,1,3,1.0,3.0,2.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.4933213599999995
3533,32,0,0,11,2,0,2,44870,1.0,11,0,1.0,5,1,0,0,3.0,1.0,3.0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.594707175833334
3534,56,0,2,3,2,1,2,44490,0.0,15,0,28.0,3,5,4,2,4.0,1.0,3.0,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.287570323333334
3535,29,0,2,26,1,1,1,22180,1.0,24,1,10.0,1,10,0,8,3.0,4.0,3.0,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.507206521666667
3536,19,0,2,23,4,1,2,191970,1.0,12,0,1.0,2,1,0,0,3.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.311391283333333
3537,45,0,2,22,3,0,2,132120,4.0,13,0,7.0,4,3,0,2,1.0,3.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.789366760555556
3538,37,0,2,14,4,1,3,65770,1.0,13,0,14.0,1,14,3,11,4.0,4.0,2.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.832842066944444
3539,20,0,2,6,3,1,5,83920,1.0,17,0,2.0,5,2,1,2,1.0,3.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.6843594347222215
3540,44,1,2,6,2,1,3,45580,1.0,13,1,6.0,2,6,0,2,3.0,3.0,3.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10.408523391666666
3541,53,0,2,6,4,1,1,40310,3.0,12,1,26.0,3,7,4,7,4.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.025689257500001
3542,29,0,2,23,3,1,1,79690,0.0,14,0,6.0,3,5,1,3,2.0,4.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.911738128055555
3543,22,1,1,22,4,1,1,26540,0.0,24,0,1.0,5,0,0,0,3.0,4.0,3.0,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.879404761666667
3544,46,0,2,2,3,1,2,165550,8.0,14,2,28.0,4,26,15,9,3.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.988304597500001
3545,44,0,0,20,3,1,1,45560,2.0,13,0,6.0,4,0,0,0,4.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.197866808888889
3546,33,0,2,28,4,0,1,60910,1.0,15,0,5.0,6,5,1,4,2.0,3.0,3.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.799461381944445
3547,41,1,0,12,3,1,2,195660,6.0,16,0,5.0,2,1,0,0,1.0,1.0,1.0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.183438069166666
3548,30,0,2,20,3,1,3,48100,8.0,18,0,8.0,3,4,0,3,3.0,1.0,3.0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.510671010277777
3549,40,0,1,9,3,1,1,45230,5.0,16,1,5.0,5,0,0,0,2.0,2.0,3.0,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.809596926666666
3550,50,0,1,25,4,0,2,32020,2.0,24,1,32.0,2,2,2,2,4.0,1.0,3.0,3,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.172575973333333
3551,28,0,2,6,3,1,2,23510,1.0,16,0,6.0,4,6,3,3,4.0,1.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.151254136944444
3552,46,0,2,8,4,1,3,17020,5.0,21,0,25.0,2,4,0,3,4.0,2.0,3.0,3,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7.307771990555556
3553,35,0,2,4,4,1,1,180410,3.0,20,1,15.0,3,7,1,7,3.0,1.0,3.0,2,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.487952380833333
3554,24,1,2,28,4,1,3,28860,1.0,19,1,1.0,5,1,0,0,4.0,2.0,1.0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.598539312500001
3555,33,0,1,9,2,0,1,20970,1.0,14,2,10.0,5,10,0,1,2.0,3.0,2.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.0181877138888895
3556,36,0,2,9,2,1,2,119350,1.0,11,3,7.0,6,7,1,7,3.0,3.0,3.0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.611998132499999
3557,30,0,2,29,3,1,1,25460,1.0,14,1,10.0,2,10,8,9,3.0,3.0,2.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.015647753888889
3558,44,0,2,3,4,1,2,25640,1.0,12,3,20.0,3,20,13,17,4.0,4.0,3.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.606717686944444
3559,20,0,2,18,4,1,1,84120,1.0,13,0,2.0,2,2,2,2,3.0,4.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.301012857777778
3560,46,0,2,9,1,0,1,141180,2.0,22,0,12.0,3,6,1,4,4.0,4.0,2.0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.224990623333333
3561,42,0,0,5,4,1,5,170460,7.0,11,0,10.0,3,4,0,3,4.0,1.0,4.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.486526639166666
3562,60,0,2,2,2,1,2,25640,0.0,14,1,12.0,3,11,1,9,2.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.602125850277778
3563,32,0,1,10,3,0,1,102660,1.0,11,0,2.0,3,2,2,2,3.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.2899222677777775
3564,32,0,1,9,3,0,2,50700,4.0,12,1,10.0,6,8,0,7,4.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.408966861388889
3565,36,0,2,3,2,1,4,178610,2.0,18,0,17.0,2,7,7,7,3.0,1.0,3.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.989745467222222
3566,33,0,2,26,2,1,1,42300,0.0,12,0,15.0,0,14,4,10,1.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.125854044722223
3567,40,0,2,1,3,0,2,37800,7.0,12,0,7.0,2,5,1,3,2.0,2.0,4.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.322335748611111
3568,25,0,2,6,2,0,1,27680,0.0,22,1,5.0,0,4,1,1,3.0,4.0,3.0,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.015267489444446
3569,30,0,2,9,3,0,1,90710,0.0,19,1,12.0,2,11,5,7,4.0,2.0,3.0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.186699763333333
3570,42,0,1,8,2,1,1,106480,3.0,13,1,20.0,1,1,0,0,1.0,1.0,3.0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.459649000277778
3571,35,0,0,1,1,1,2,136100,4.0,22,2,16.0,4,13,4,12,3.0,4.0,2.0,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.811535269444445
3572,27,0,2,7,3,1,3,34080,1.0,24,0,9.0,2,9,6,8,1.0,1.0,2.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.16164901111111
3573,54,0,1,9,2,1,2,29830,7.0,14,1,33.0,2,5,1,4,4.0,3.0,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.281152433333333
3574,44,0,2,4,4,1,5,76320,1.0,21,0,10.0,3,10,7,7,1.0,4.0,3.0,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.012280521111111
3575,19,1,0,2,2,1,3,98240,1.0,18,0,1.0,2,1,0,0,1.0,2.0,4.0,3,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8.41040966361111
3576,29,0,2,19,4,1,1,99500,1.0,20,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.3812583811111105
3577,54,0,2,9,4,1,2,20930,3.0,19,0,36.0,2,10,0,9,4.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.696354595277778
3578,31,0,2,21,3,1,2,99800,1.0,12,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.61680028111111
3579,31,0,2,24,1,0,1,38940,1.0,12,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.306390117777777
3580,59,0,2,3,4,1,1,40510,5.0,16,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7.375862445277777
3581,43,0,2,11,2,1,3,168350,3.0,17,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.567780182777778
3582,49,0,2,14,4,1,2,62300,2.0,14,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.683643719722222
3583,36,0,1,5,2,0,1,47170,1.0,19,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.0577074233333335
3584,48,0,2,1,4,0,2,132370,5.0,13,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.084178691666667
3585,27,0,2,6,4,1,2,37550,1.0,19,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.98751046
3586,29,0,2,17,4,1,1,65820,1.0,19,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.767204415833334
3587,48,0,2,1,1,1,2,74060,6.0,14,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.171156835833333
3588,29,0,2,3,3,0,2,48050,3.0,16,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6.871036726944444
3589,34,0,2,9,4,0,2,27410,0.0,15,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.001669010555556
3590,44,0,2,4,3,0,1,42620,7.0,18,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.018062865277778
3591,33,0,2,8,2,0,2,161840,0.0,13,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.974695821666666
3592,19,0,2,2,4,1,3,115570,1.0,22,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.772186192222222
3593,23,0,2,2,3,1,3,18780,1.0,13,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.480851775
3594,25,1,1,1,1,1,1,109320,1.0,11,1,1.0,3,1,1,0,3.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.21699886611111
3595,26,0,2,9,3,1,2,68110,1.0,11,1,8.0,4,8,2,2,3.0,4.0,2.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.701572504444444
3596,45,1,2,12,3,1,2,43060,2.0,11,2,26.0,3,24,1,11,1.0,2.0,3.0,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.921010536388888
3597,55,0,0,27,3,0,2,48590,1.0,24,1,34.0,3,33,15,0,4.0,2.0,3.0,4,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.585816854722221
3598,21,1,1,20,2,0,4,53370,1.0,14,1,2.0,2,2,2,2,1.0,3.0,1.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.574681712777778
3599,46,0,2,1,4,1,1,23400,2.0,13,1,26.0,2,11,0,8,4.0,2.0,3.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.890804473055555
3600,34,0,2,13,4,1,3,74910,0.0,14,1,4.0,3,3,0,2,3.0,1.0,3.0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.903581266944444
3601,51,0,1,14,3,1,2,105270,4.0,14,0,31.0,3,29,11,10,4.0,2.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.016749058333332
3602,59,0,2,4,2,1,2,165950,6.0,21,1,25.0,2,9,5,4,4.0,4.0,2.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.611488842222221
3603,34,0,1,14,4,0,3,88340,4.0,13,1,15.0,1,11,5,10,3.0,2.0,4.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.784612048611111
3604,28,0,1,2,3,0,1,55770,0.0,19,0,5.0,3,4,0,2,4.0,3.0,2.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10.411306628333334
3605,44,0,2,3,4,1,2,47070,1.0,17,0,26.0,4,25,14,13,3.0,1.0,2.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.800247973055556
3606,34,0,1,1,3,1,2,24000,4.0,18,1,14.0,3,10,1,8,3.0,2.0,4.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.502873015833333
3607,35,0,2,9,3,1,4,98240,0.0,19,0,4.0,2,3,2,2,3.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.486299475277779
3608,42,0,2,23,4,0,1,64470,6.0,13,0,18.0,3,1,0,0,2.0,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.393627946111112
3609,43,0,2,7,2,0,1,195020,3.0,18,2,23.0,3,21,15,17,4.0,4.0,4.0,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.400272967499999
3610,36,0,2,2,4,1,1,27250,9.0,21,1,18.0,4,16,5,12,3.0,2.0,3.0,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.606711583888888
3611,44,1,2,21,4,0,2,62720,1.0,19,1,10.0,3,10,0,5,1.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.0008926874999995
3612,28,0,1,2,3,0,2,21270,1.0,14,0,2.0,3,2,2,2,4.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.693598218333335
3613,51,0,1,21,4,1,2,182000,0.0,17,0,8.0,3,7,7,7,2.0,3.0,2.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.988612329166667
3614,30,0,0,2,4,1,1,20960,7.0,11,3,10.0,2,8,1,7,3.0,3.0,3.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9.523287036944446
3615,29,1,2,29,4,0,1,28860,3.0,13,0,10.0,4,7,7,7,2.0,3.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8.415431074166666
3616,28,0,2,1,4,0,2,20330,2.0,15,1,5.0,5,3,1,2,4.0,1.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.853197374444444
3617,25,0,2,18,2,1,1,36220,1.0,25,0,2.0,0,2,2,1,4.0,2.0,2.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.023296999444444
